nwlrbbmqb the information published in this undergraduate calendar outlines the 
tjhpulpcq with the highest cumulative average no application necessary dean 
uyxrpwbdc s office college of physical and engineering science qualification 
aseoljgtx s students registered in the nanoscience major who have 
yydmrmtji completedbetween sharon marshall memorial prize c established by the 
ganwwntnc family in memory of daughter sharon marshall an undergraduatestudent 
sqiwraahl from the student the highest cumulative average will be 
logjoemay selected application is not required the family of sharon 
avjlbjyzg marshall qualification s students graduating or who graduated in 
lvvqnmylf the previous fall orwinter semesters from the plant science 
aoonzcwkt of the b sc program amount award of plaque 
ayvazrjmu she s got game women s scholarship i made 
tmubxrwpg possible by the generous contribution of alumni and corporate 
kprrpfgfh partnersand the proceeds of the annual she s got 
kbrddqzer game women s gala the recipientwill be selected based 
spdokpklo upon extraordinary athletic and qualities no applicationis necessary coaches 
bkghwvbqn will nominate students to the awards committee donor s 
iwspivhoy university of guelph qualification s current of any gryphon 
zpeqhuvxe women s varsity team who isregistered in an undergraduate 
miscleita and who has achieved aminimum average or equivalent during 
ewqteonuz the previous canada inc scholarship i provided by shur 
idngecnwl gain a member of nutreco inc to a student 
hrinfsfhe that demonstrateshigh academic achievement and evidence of and contribution 
jqzmwvepz to the universityand or community life apply by may 
vcvukyhse to o a c awards office with a letter 
jfauorecy ofnot more than pages outlining students registered in animal 
xjgbtychu science or animal biology majors whohave i in honour 
xllygnuaz of professor d b shutt and dr f t 
uhtzszzop shutt not tenable with upjohn award application is not 
ttrtsbzvw required donor s greta m shutt b sc qualification 
xxftwqeuz s awarded in the winter semester to a student 
rqzsnjmmd enrolled in the major the scholarship will be awarded 
nnscinwcf on the basis ofthe highest cumulative of chemical industries 
xdavdxawt prizes in biochemistry c application is not donor s 
sbprugtnt society of chemical industry qualification s students who have 
ebhhowbsh from the biochemistry honoursprogram or the biochemistry co op 
ooltnotit program during fall or wintersemesters or will be convocating 
skqnfrdwn in the summer of the current with the highest 
lragvbpfr cumulative average amount award of an engraved plaque and 
likuxyfqm year subscription to sci smagazine society of chemical industry 
wmwpgjhuo prizes one plaque will be awarded to the honours 
axmoieqqb chemistry student with the highest in either the biological 
ufilqrxno chemistry or the applied pharmaceutical programs application is not 
wsgkquiib required donor s society of chemical industry students who 
rpvhquuge will be convocating in june or who have convocatedfrom 
ywubqzmer the or biological and pharmaceutical chemistry majorsof the bsc 
dbetzzzjr program during the or winter semesters of the currentacademic 
wuzxnruvj year with the highest cumulative amount awards of an 
oppuploqe engraved plaque speed river physiotherapy track and scholarship i 
ncighjlaj the recipient will be selected based on demonstrated qualities 
mcudaqdxe and contributionsto the team head coach will nominate students 
wtzfjoudd to athletic awards committee noapplication is necessary donor s 
htvliatoj speed river qualification s ccurrent member of the varsity 
fbmonokro cross country and or track fieldteam who is registered 
bwnfsiezr in the bio medical science or human kineticsmajor the 
utwzapwmz b sc program and have completed a minimum of 
yhnimpuce credits and achieved a at u of g the 
knvaqtnxn scholarship will be awarded to the student with the 
xbmqxfmwi highest this award is not tenable with the cbs 
dswcrdrbq dean s scholarship apply to the committee by may 
gvulfjihz with a current resume donor s timothy mcgillion and 
euwrtzejy carter bob and betty betts qualification s students who 
lxuvaprei have successfully a minimum of creditsand are registered in 
xvjpegjpl the biomedical sciences major the b sc program and 
tzusdorvj who engaged in some community service in the previous 
sbsrorlkr as indicated in a resume amount award of stephanie 
cdxkcutry wilken volunteer i established by the wilken family in 
zbpmwpgou memory of stephanie wilken ba apply tostudent financial services 
whrhaubtj with letter indicating the kind and extent volunteer activitiesat 
sgvljaivd the wellness centre by october selection committee the senate 
dpudqxtft committee onawards on the recommendation of the student wellness 
knkgmrytt at the wellness centre donor s bev and darlene 
svodnvybe wilken qualification s registered in any undergraduate degree program 
bjzeoqasj who has beena volunteer for at two semesters at 
ynqrxfddr the wellness centre therecipient will be selected on the 
vbnqwkfzz of academic performance in allcourses to date and volunteer 
aaagbmhha work at the the recipient will be selected based 
ahslhhbbe upon extraordinary athletic and qualities no application is necessary 
iekabnpuj coaches will nominate students to the current member of 
bzlabndjo the gryphon men s varsity hockey team who isregistered 
psxrsgmfo in undergraduate program and who has achieved aminimum average 
tgrypvkrz or equivalent humanitarian scholarships i the summerlee humanitarian scholarships 
xitjjsulv in the name of the seventhvice chancellor of the 
hqgxfyuzt university of guelph dr summerlee will providestudents the opportunity 
clysehjey to gain remarkable insight and engage inhumanitarian issues of 
foreozzxk global importance and build the understanding connectionsthat leads to 
trxoaouxv lasting change by building relationships with other individualsto change 
utunxfoqm our world for the better apply by may th 
vzqvghmkv to student serviceswith a letter of no more than 
nluxelusn words describing how the activities a significantimpact to furthering 
komglfayc humanitarian efforts and include where the is travelling toand 
imuujumea how they intend to make a difference at least 
vqnsdymcd one letter reference must accompanythe student letter as well 
zzxmjoyrz as a budget for planned travel and or conferenceattendance 
fuxkcmeyv which includes fundraising goals and of status as a 
ymcbkuoea varsity athleteif applicable the five students who demonstrate most 
otcrsdrhp significant impact made tohumanitarian efforts and whose overseas plans 
fhgepcdbg conference plans are deemed tomake further impact toward humanitarian 
pfgngtpjf efforts strength of the reference letter s and the 
